User_ID,Subscription_ID,Country_code,Age,Gender,Device_ID,Device_Type,Subscription_Type,Country
1533,1,mx,37,Male,2,Tablet,Standard,Mexico
1534,1,es,30,Female,2,Tablet,Standard,Spain
1535,0,it,31,Female,4,Smart TV,Basic,Italy
1536,2,es,31,Female,3,Laptop,Premium,Spain
1537,0,es,44,Male,2,Tablet,Basic,Spain
1538,1,us,44,Female,4,Smart TV,Standard,United States
1539,2,ca,34,Male,3,Laptop,Premium,Canada
1540,0,us,42,Male,3,Laptop,Basic,United States
1541,2,us,33,Male,1,Smartphone,Premium,United States
1542,0,ca,35,Male,4,Smart TV,Basic,Canada
1543,1,gb,34,Female,3,Laptop,Standard,United Kingdom
1544,1,au,47,Male,2,Tablet,Standard,Australia
1545,0,de,43,Female,3,Laptop,Basic,Germany
1546,2,fr,43,Male,4,Smart TV,Premium,France
1547,0,br,35,Female,1,Smartphone,Basic,Brazil
1548,1,mx,39,Male,2,Tablet,Standard,Mexico
1549,2,es,39,Male,2,Tablet,Premium,Spain
1550,0,it,49,Female,4,Smart TV,Basic,Italy
1551,2,es,30,Male,2,Tablet,Premium,Spain
1552,0,es,31,Female,2,Tablet,Basic,Spain
1553,1,us,39,Male,2,Tablet,Standard,United States
1554,1,ca,30,Female,3,Laptop,Standard,Canada
1555,0,us,43,Female,1,Smartphone,Basic,United States
1556,2,us,29,Female,1,Smartphone,Premium,United States
1557,0,ca,46,Male,4,Smart TV,Basic,Canada
1558,1,gb,35,Male,1,Smartphone,Standard,United Kingdom
1559,2,au,30,Male,2,Tablet,Premium,Australia
1560,0,de,39,Female,4,Smart TV,Basic,Germany
1561,2,fr,41,Male,3,Laptop,Premium,France
1562,0,br,27,Male,1,Smartphone,Basic,Brazil
1563,1,mx,42,Male,3,Laptop,Standard,Mexico
1564,1,es,45,Female,2,Tablet,Standard,Spain
1565,0,it,36,Female,4,Smart TV,Basic,Italy
1566,2,es,35,Male,3,Laptop,Premium,Spain
1567,0,es,38,Male,1,Smartphone,Basic,Spain
1568,1,us,41,Female,4,Smart TV,Standard,United States
1569,2,ca,43,Male,2,Tablet,Premium,Canada
1570,0,us,44,Male,2,Tablet,Basic,United States
1571,0,us,35,Male,2,Tablet,Basic,United States
1572,0,ca,39,Male,3,Laptop,Basic,Canada
1573,1,gb,43,Male,4,Smart TV,Standard,United Kingdom
1574,2,au,36,Male,4,Smart TV,Premium,Australia
1575,0,de,49,Female,3,Laptop,Basic,Germany
1576,0,fr,29,Female,1,Smartphone,Basic,France
1577,2,br,45,Male,2,Tablet,Premium,Brazil
1578,1,mx,44,Female,3,Laptop,Standard,Mexico
1579,1,es,40,Female,4,Smart TV,Standard,Spain
1580,0,it,51,Female,4,Smart TV,Basic,Italy
1581,2,es,30,Female,4,Smart TV,Premium,Spain
1582,1,es,50,Male,4,Smart TV,Standard,Spain
1583,0,us,39,Male,2,Tablet,Basic,United States
1584,1,ca,51,Male,2,Tablet,Standard,Canada
1585,2,us,42,Male,3,Laptop,Premium,United States
1586,0,us,34,Female,2,Tablet,Basic,United States
1587,2,ca,28,Male,2,Tablet,Premium,Canada
1588,1,gb,43,Male,2,Tablet,Standard,United Kingdom
1589,0,au,27,Female,2,Tablet,Basic,Australia
1590,1,de,49,Female,4,Smart TV,Standard,Germany
1591,2,fr,35,Female,3,Laptop,Premium,France
1592,0,br,34,Male,2,Tablet,Basic,Brazil
1593,1,mx,28,Male,1,Smartphone,Standard,Mexico
1594,2,es,49,Female,2,Tablet,Premium,Spain
1595,0,it,51,Female,2,Tablet,Basic,Italy
1596,2,es,36,Male,3,Laptop,Premium,Spain
1597,0,es,37,Male,4,Smart TV,Basic,Spain
1598,1,us,48,Male,3,Laptop,Standard,United States
1599,1,ca,45,Female,4,Smart TV,Standard,Canada
1600,0,us,39,Male,2,Tablet,Basic,United States
1601,2,us,39,Male,1,Smartphone,Premium,United States
1602,0,ca,46,Female,4,Smart TV,Basic,Canada
1603,1,gb,30,Female,1,Smartphone,Standard,United Kingdom
1604,2,au,32,Female,1,Smartphone,Premium,Australia
1605,0,de,39,Male,3,Laptop,Basic,Germany
1606,2,fr,35,Female,1,Smartphone,Premium,France
1607,0,br,41,Female,1,Smartphone,Basic,Brazil
1608,1,mx,32,Female,4,Smart TV,Standard,Mexico
1609,1,es,41,Female,4,Smart TV,Standard,Spain
1610,0,it,36,Female,4,Smart TV,Basic,Italy
1611,2,es,49,Male,3,Laptop,Premium,Spain
1612,0,es,30,Female,1,Smartphone,Basic,Spain
1613,1,us,40,Female,1,Smartphone,Standard,United States
1614,2,ca,46,Female,2,Tablet,Premium,Canada
1615,0,us,30,Female,4,Smart TV,Basic,United States
1616,2,us,48,Male,3,Laptop,Premium,United States
1617,0,ca,50,Male,2,Tablet,Basic,Canada
1618,1,gb,27,Male,4,Smart TV,Standard,United Kingdom
1619,1,au,51,Female,3,Laptop,Standard,Australia
1620,0,de,38,Male,1,Smartphone,Basic,Germany
1621,2,fr,39,Male,3,Laptop,Premium,France
1622,0,br,45,Female,4,Smart TV,Basic,Brazil
1623,1,mx,29,Male,3,Laptop,Standard,Mexico
1624,2,es,35,Male,1,Smartphone,Premium,Spain
1625,0,it,51,Female,4,Smart TV,Basic,Italy
1626,2,es,51,Male,4,Smart TV,Premium,Spain
1627,0,es,42,Female,1,Smartphone,Basic,Spain
1628,1,us,48,Female,3,Laptop,Standard,United States
1629,1,ca,40,Male,4,Smart TV,Standard,Canada
1630,0,us,39,Male,4,Smart TV,Basic,United States
1631,2,us,44,Male,3,Laptop,Premium,United States
1632,0,ca,27,Female,3,Laptop,Basic,Canada
1633,1,gb,35,Male,2,Tablet,Standard,United Kingdom
1634,2,au,45,Male,4,Smart TV,Premium,Australia
1635,0,de,33,Male,2,Tablet,Basic,Germany
1636,2,fr,32,Female,4,Smart TV,Premium,France
1637,0,br,51,Female,3,Laptop,Basic,Brazil
1638,1,mx,40,Female,2,Tablet,Standard,Mexico
1639,1,es,47,Male,3,Laptop,Standard,Spain
1640,0,it,42,Male,4,Smart TV,Basic,Italy
1641,2,es,41,Male,2,Tablet,Premium,Spain
1642,0,es,43,Male,2,Tablet,Basic,Spain
1643,1,us,42,Female,2,Tablet,Standard,United States
1644,2,ca,28,Male,1,Smartphone,Premium,Canada
1645,0,us,40,Female,3,Laptop,Basic,United States
1646,0,us,46,Female,2,Tablet,Basic,United States
1647,0,ca,39,Female,3,Laptop,Basic,Canada
1648,1,gb,41,Female,1,Smartphone,Standard,United Kingdom
1649,2,au,30,Male,2,Tablet,Premium,Australia
1650,0,de,32,Male,2,Tablet,Basic,Germany
1651,0,fr,38,Male,4,Smart TV,Basic,France
1652,2,br,38,Male,2,Tablet,Premium,Brazil
1653,1,mx,32,Male,1,Smartphone,Standard,Mexico
1654,1,es,27,Male,2,Tablet,Standard,Spain
1655,0,it,50,Female,2,Tablet,Basic,Italy
1656,2,es,30,Male,1,Smartphone,Premium,Spain
1657,1,es,49,Male,1,Smartphone,Standard,Spain
1658,0,us,32,Female,3,Laptop,Basic,United States
1659,1,ca,35,Male,1,Smartphone,Standard,Canada
1660,2,us,44,Male,2,Tablet,Premium,United States
1661,0,us,49,Female,3,Laptop,Basic,United States
1662,2,ca,39,Male,1,Smartphone,Premium,Canada
1663,1,gb,38,Female,1,Smartphone,Standard,United Kingdom
1664,0,au,38,Female,3,Laptop,Basic,Australia
1665,1,de,37,Male,1,Smartphone,Standard,Germany
1666,2,fr,28,Male,3,Laptop,Premium,France
1667,0,br,49,Male,2,Tablet,Basic,Brazil
1668,1,mx,33,Female,2,Tablet,Standard,Mexico
1669,2,es,48,Male,2,Tablet,Premium,Spain
1670,0,it,34,Male,2,Tablet,Basic,Italy
1671,2,es,39,Female,1,Smartphone,Premium,Spain
1672,0,es,30,Male,2,Tablet,Basic,Spain
1673,1,us,37,Male,2,Tablet,Standard,United States
1674,1,ca,38,Male,4,Smart TV,Standard,Canada
1675,0,us,42,Female,3,Laptop,Basic,United States
1676,2,us,35,Female,3,Laptop,Premium,United States
1677,0,ca,30,Male,2,Tablet,Basic,Canada
1678,1,gb,48,Female,4,Smart TV,Standard,United Kingdom
1679,2,au,48,Male,2,Tablet,Premium,Australia
1680,0,de,32,Male,3,Laptop,Basic,Germany
1681,2,fr,27,Male,4,Smart TV,Premium,France
1682,0,br,48,Female,3,Laptop,Basic,Brazil
1683,1,mx,33,Male,3,Laptop,Standard,Mexico
1684,1,es,28,Male,1,Smartphone,Standard,Spain
1685,0,it,46,Male,3,Laptop,Basic,Italy
1686,2,es,40,Male,3,Laptop,Premium,Spain
1687,0,es,49,Male,1,Smartphone,Basic,Spain
1688,1,us,41,Female,2,Tablet,Standard,United States
1689,2,ca,38,Male,2,Tablet,Premium,Canada
1690,0,us,42,Female,3,Laptop,Basic,United States
1691,2,us,27,Female,4,Smart TV,Premium,United States
1692,0,ca,41,Female,2,Tablet,Basic,Canada
1693,1,gb,41,Female,2,Tablet,Standard,United Kingdom
1694,1,au,49,Male,3,Laptop,Standard,Australia
1695,0,de,28,Female,1,Smartphone,Basic,Germany
1696,2,fr,44,Male,3,Laptop,Premium,France
1697,0,br,47,Female,2,Tablet,Basic,Brazil
1698,1,mx,29,Male,2,Tablet,Standard,Mexico
1699,2,es,31,Female,3,Laptop,Premium,Spain
1700,0,it,28,Female,4,Smart TV,Basic,Italy
1701,2,es,32,Male,4,Smart TV,Premium,Spain
1702,0,es,43,Male,1,Smartphone,Basic,Spain
1703,1,us,48,Male,4,Smart TV,Standard,United States
1704,1,ca,28,Male,3,Laptop,Standard,Canada
1705,0,us,31,Female,2,Tablet,Basic,United States
1706,2,us,47,Male,3,Laptop,Premium,United States
1707,0,ca,39,Female,1,Smartphone,Basic,Canada
1708,1,gb,35,Male,1,Smartphone,Standard,United Kingdom
1709,2,au,42,Female,1,Smartphone,Premium,Australia
1710,0,de,30,Male,4,Smart TV,Basic,Germany
1711,2,fr,34,Male,1,Smartphone,Premium,France
1712,0,br,35,Male,1,Smartphone,Basic,Brazil
1713,1,mx,31,Female,2,Tablet,Standard,Mexico
1714,1,es,36,Female,2,Tablet,Standard,Spain
1715,0,it,31,Female,3,Laptop,Basic,Italy
1716,2,es,32,Male,4,Smart TV,Premium,Spain
1717,0,es,46,Female,1,Smartphone,Basic,Spain
1718,1,us,30,Male,2,Tablet,Standard,United States
1719,2,ca,46,Male,3,Laptop,Premium,Canada
1720,0,us,44,Female,2,Tablet,Basic,United States
1721,0,us,34,Male,2,Tablet,Basic,United States
1722,0,ca,31,Male,2,Tablet,Basic,Canada
1723,1,gb,34,Male,4,Smart TV,Standard,United Kingdom
1724,2,au,28,Male,3,Laptop,Premium,Australia
1725,0,de,36,Female,1,Smartphone,Basic,Germany
1726,0,fr,48,Female,3,Laptop,Basic,France
1727,2,br,40,Male,1,Smartphone,Premium,Brazil
1728,1,mx,35,Male,1,Smartphone,Standard,Mexico
1729,1,es,41,Male,3,Laptop,Standard,Spain
1730,0,it,28,Female,1,Smartphone,Basic,Italy
1731,2,es,37,Male,2,Tablet,Premium,Spain
1732,1,es,33,Male,1,Smartphone,Standard,Spain
1733,0,us,27,Female,2,Tablet,Basic,United States
1734,1,ca,35,Male,2,Tablet,Standard,Canada
1735,2,us,27,Male,1,Smartphone,Premium,United States
1736,0,us,29,Female,1,Smartphone,Basic,United States
1737,2,ca,28,Female,3,Laptop,Premium,Canada
1738,1,gb,33,Female,1,Smartphone,Standard,United Kingdom
1739,0,au,35,Female,1,Smartphone,Basic,Australia
1740,1,de,37,Female,3,Laptop,Standard,Germany
1741,2,fr,31,Male,1,Smartphone,Premium,France
1742,0,br,27,Male,3,Laptop,Basic,Brazil
1743,1,mx,48,Male,2,Tablet,Standard,Mexico
1744,2,es,30,Female,4,Smart TV,Premium,Spain
1745,0,it,45,Male,2,Tablet,Basic,Italy
1746,2,es,28,Male,4,Smart TV,Premium,Spain
1747,0,es,30,Female,3,Laptop,Basic,Spain
1748,1,us,48,Male,1,Smartphone,Standard,United States
1749,1,ca,37,Female,3,Laptop,Standard,Canada
1750,0,us,28,Female,1,Smartphone,Basic,United States
1751,2,us,43,Female,2,Tablet,Premium,United States
1752,0,ca,36,Male,3,Laptop,Basic,Canada
1753,1,gb,47,Male,3,Laptop,Standard,United Kingdom
1754,2,au,42,Male,4,Smart TV,Premium,Australia
1755,0,de,50,Male,3,Laptop,Basic,Germany
1756,2,fr,41,Male,2,Tablet,Premium,France
1757,0,br,43,Male,3,Laptop,Basic,Brazil
1758,1,mx,35,Male,3,Laptop,Standard,Mexico
1759,1,es,51,Male,4,Smart TV,Standard,Spain
1760,0,it,35,Male,2,Tablet,Basic,Italy
1761,2,es,37,Male,4,Smart TV,Premium,Spain
1762,0,es,28,Female,1,Smartphone,Basic,Spain
1763,1,us,32,Female,1,Smartphone,Standard,United States
1764,2,ca,37,Female,2,Tablet,Premium,Canada
1765,0,us,37,Female,2,Tablet,Basic,United States
1766,2,us,34,Female,4,Smart TV,Premium,United States
1767,0,ca,30,Female,2,Tablet,Basic,Canada
1768,1,gb,35,Male,2,Tablet,Standard,United Kingdom
1769,1,au,41,Female,3,Laptop,Standard,Australia
1770,0,de,50,Female,2,Tablet,Basic,Germany
1771,2,fr,48,Female,3,Laptop,Premium,France
1772,0,br,29,Male,4,Smart TV,Basic,Brazil
1773,1,mx,37,Male,2,Tablet,Standard,Mexico
1774,2,es,36,Female,2,Tablet,Premium,Spain
1775,0,it,45,Male,2,Tablet,Basic,Italy
1776,2,es,27,Female,4,Smart TV,Premium,Spain
1777,0,es,31,Female,2,Tablet,Basic,Spain
1778,1,us,42,Female,2,Tablet,Standard,United States
1779,1,ca,43,Female,1,Smartphone,Standard,Canada
1780,0,us,43,Male,4,Smart TV,Basic,United States
1781,2,us,35,Female,3,Laptop,Premium,United States
1782,0,ca,51,Male,3,Laptop,Basic,Canada
1783,1,gb,42,Female,1,Smartphone,Standard,United Kingdom
1784,2,au,36,Male,2,Tablet,Premium,Australia
1785,0,de,50,Female,2,Tablet,Basic,Germany
1786,2,fr,43,Female,3,Laptop,Premium,France
1787,0,br,28,Male,3,Laptop,Basic,Brazil
1788,1,mx,48,Female,4,Smart TV,Standard,Mexico
1789,1,es,47,Female,2,Tablet,Standard,Spain
1790,0,it,31,Male,4,Smart TV,Basic,Italy
1791,2,es,45,Male,3,Laptop,Premium,Spain
1792,0,es,45,Female,2,Tablet,Basic,Spain
1793,1,us,42,Female,4,Smart TV,Standard,United States
1794,2,ca,36,Female,2,Tablet,Premium,Canada
1795,0,us,32,Male,4,Smart TV,Basic,United States
1796,0,us,50,Male,2,Tablet,Basic,United States
1797,0,ca,39,Male,4,Smart TV,Basic,Canada
1798,1,gb,51,Male,1,Smartphone,Standard,United Kingdom
1799,2,au,49,Female,2,Tablet,Premium,Australia
1800,0,de,42,Male,2,Tablet,Basic,Germany
1801,0,fr,46,Male,2,Tablet,Basic,France
1802,2,br,30,Male,1,Smartphone,Premium,Brazil
1803,1,mx,48,Male,4,Smart TV,Standard,Mexico
1804,1,es,40,Female,3,Laptop,Standard,Spain
1805,0,it,50,Female,4,Smart TV,Basic,Italy
1806,2,es,49,Female,3,Laptop,Premium,Spain
1807,1,es,37,Male,1,Smartphone,Standard,Spain
1808,0,us,43,Male,3,Laptop,Basic,United States
1809,1,ca,40,Female,2,Tablet,Standard,Canada
1810,2,us,27,Male,3,Laptop,Premium,United States
1811,0,us,47,Male,4,Smart TV,Basic,United States
1812,2,ca,50,Male,1,Smartphone,Premium,Canada
1813,1,gb,31,Female,1,Smartphone,Standard,United Kingdom
1814,0,au,33,Male,1,Smartphone,Basic,Australia
1815,1,de,42,Female,2,Tablet,Standard,Germany
1816,2,fr,51,Female,3,Laptop,Premium,France
1817,0,br,43,Female,1,Smartphone,Basic,Brazil
1818,1,mx,45,Female,4,Smart TV,Standard,Mexico
1819,2,es,48,Female,2,Tablet,Premium,Spain
1820,0,it,48,Female,4,Smart TV,Basic,Italy
1821,2,es,30,Male,1,Smartphone,Premium,Spain
1822,0,es,29,Female,2,Tablet,Basic,Spain
1823,1,us,28,Male,2,Tablet,Standard,United States
1824,1,ca,46,Female,3,Laptop,Standard,Canada
1825,0,us,45,Male,4,Smart TV,Basic,United States
1826,2,us,30,Male,2,Tablet,Premium,United States
1827,0,ca,44,Female,3,Laptop,Basic,Canada
1828,1,gb,46,Male,3,Laptop,Standard,United Kingdom
1829,2,au,36,Female,2,Tablet,Premium,Australia
1830,0,de,27,Female,1,Smartphone,Basic,Germany
1831,2,fr,43,Male,3,Laptop,Premium,France
1832,0,br,48,Female,1,Smartphone,Basic,Brazil
1833,1,mx,36,Female,1,Smartphone,Standard,Mexico
1834,1,es,44,Male,4,Smart TV,Standard,Spain
1835,0,it,41,Female,2,Tablet,Basic,Italy
1836,2,es,29,Female,4,Smart TV,Premium,Spain
1837,0,es,28,Female,1,Smartphone,Basic,Spain
1838,1,us,36,Female,1,Smartphone,Standard,United States
1839,2,ca,36,Female,4,Smart TV,Premium,Canada
1840,0,us,40,Male,3,Laptop,Basic,United States
1841,2,us,35,Female,2,Tablet,Premium,United States
1842,0,ca,34,Female,1,Smartphone,Basic,Canada
1843,1,gb,46,Male,3,Laptop,Standard,United Kingdom
1844,1,au,47,Female,4,Smart TV,Standard,Australia
1845,0,de,32,Female,1,Smartphone,Basic,Germany
1846,2,fr,45,Male,1,Smartphone,Premium,France
1847,0,br,31,Female,1,Smartphone,Basic,Brazil
1848,1,mx,49,Male,3,Laptop,Standard,Mexico
1849,2,es,33,Female,1,Smartphone,Premium,Spain
1850,0,it,30,Male,1,Smartphone,Basic,Italy
1851,2,es,48,Female,3,Laptop,Premium,Spain
1852,0,es,49,Female,2,Tablet,Basic,Spain
1853,1,us,43,Male,3,Laptop,Standard,United States
1854,1,ca,46,Female,3,Laptop,Standard,Canada
1855,0,us,33,Male,1,Smartphone,Basic,United States
1856,2,us,31,Female,1,Smartphone,Premium,United States
1857,0,ca,44,Female,4,Smart TV,Basic,Canada
1858,1,gb,34,Male,4,Smart TV,Standard,United Kingdom
1859,2,au,41,Male,3,Laptop,Premium,Australia
1860,0,de,42,Male,3,Laptop,Basic,Germany
1861,2,fr,38,Female,3,Laptop,Premium,France
1862,0,br,31,Female,2,Tablet,Basic,Brazil
1863,1,mx,35,Female,1,Smartphone,Standard,Mexico
1864,1,es,32,Male,1,Smartphone,Standard,Spain
1865,0,it,39,Male,1,Smartphone,Basic,Italy
1866,2,es,42,Male,3,Laptop,Premium,Spain
1867,0,es,31,Male,2,Tablet,Basic,Spain
1868,1,us,38,Male,2,Tablet,Standard,United States
1869,2,ca,48,Male,4,Smart TV,Premium,Canada
1870,0,us,29,Male,2,Tablet,Basic,United States
1871,0,us,43,Female,4,Smart TV,Basic,United States
1872,0,ca,49,Female,1,Smartphone,Basic,Canada
1873,1,gb,50,Male,1,Smartphone,Standard,United Kingdom
1874,2,au,50,Male,1,Smartphone,Premium,Australia
1875,0,de,51,Male,4,Smart TV,Basic,Germany
1876,0,fr,29,Male,2,Tablet,Basic,France
1877,2,br,50,Female,1,Smartphone,Premium,Brazil
1878,1,mx,39,Female,2,Tablet,Standard,Mexico
1879,1,es,27,Female,4,Smart TV,Standard,Spain
1880,0,it,29,Male,4,Smart TV,Basic,Italy
1881,2,es,28,Male,2,Tablet,Premium,Spain
1882,1,es,46,Male,1,Smartphone,Standard,Spain
1883,0,us,50,Female,2,Tablet,Basic,United States
1884,1,ca,33,Female,2,Tablet,Standard,Canada
1885,2,us,32,Female,2,Tablet,Premium,United States
1886,0,us,38,Male,4,Smart TV,Basic,United States
1887,2,ca,49,Male,4,Smart TV,Premium,Canada
1888,1,gb,50,Male,3,Laptop,Standard,United Kingdom
1889,0,au,37,Female,3,Laptop,Basic,Australia
1890,1,de,33,Female,3,Laptop,Standard,Germany
1891,2,fr,33,Female,2,Tablet,Premium,France
1892,0,br,46,Male,1,Smartphone,Basic,Brazil
1893,1,mx,28,Male,1,Smartphone,Standard,Mexico
1894,2,es,33,Male,2,Tablet,Premium,Spain
1895,0,it,45,Male,3,Laptop,Basic,Italy
1896,2,es,43,Male,3,Laptop,Premium,Spain
1897,0,es,49,Female,1,Smartphone,Basic,Spain
1898,1,us,41,Female,2,Tablet,Standard,United States
1899,1,ca,39,Female,1,Smartphone,Standard,Canada
1900,0,us,45,Female,1,Smartphone,Basic,United States
1901,2,us,38,Male,2,Tablet,Premium,United States
1902,0,ca,30,Male,4,Smart TV,Basic,Canada
1903,1,gb,27,Female,4,Smart TV,Standard,United Kingdom
1904,2,au,36,Female,1,Smartphone,Premium,Australia
1905,0,de,36,Female,2,Tablet,Basic,Germany
1906,2,fr,28,Male,2,Tablet,Premium,France
1907,0,br,45,Female,1,Smartphone,Basic,Brazil
1908,1,mx,41,Male,1,Smartphone,Standard,Mexico
1909,1,es,29,Male,4,Smart TV,Standard,Spain
1910,0,it,35,Male,1,Smartphone,Basic,Italy
1911,2,es,36,Female,4,Smart TV,Premium,Spain
1912,0,es,41,Male,3,Laptop,Basic,Spain
1913,1,us,46,Male,2,Tablet,Standard,United States
1914,2,ca,46,Female,2,Tablet,Premium,Canada
1915,0,us,42,Male,1,Smartphone,Basic,United States
1916,2,us,40,Male,2,Tablet,Premium,United States
1917,0,ca,32,Female,2,Tablet,Basic,Canada
1918,1,gb,34,Female,1,Smartphone,Standard,United Kingdom
1919,1,au,27,Female,4,Smart TV,Standard,Australia
1920,0,de,38,Male,3,Laptop,Basic,Germany
1921,2,fr,34,Female,3,Laptop,Premium,France
1922,0,br,28,Male,2,Tablet,Basic,Brazil
1923,1,mx,48,Male,1,Smartphone,Standard,Mexico
1924,2,es,42,Female,3,Laptop,Premium,Spain
1925,0,it,37,Female,4,Smart TV,Basic,Italy
1926,2,es,28,Female,2,Tablet,Premium,Spain
1927,0,es,43,Female,4,Smart TV,Basic,Spain
1928,1,us,44,Female,4,Smart TV,Standard,United States
1929,1,ca,33,Female,1,Smartphone,Standard,Canada
1930,0,us,36,Male,4,Smart TV,Basic,United States
1931,2,us,27,Male,2,Tablet,Premium,United States
1932,0,ca,41,Male,2,Tablet,Basic,Canada
1933,1,gb,32,Male,4,Smart TV,Standard,United Kingdom
1934,2,au,36,Female,3,Laptop,Premium,Australia
1935,0,de,36,Female,2,Tablet,Basic,Germany
1936,2,fr,36,Male,3,Laptop,Premium,France
1937,0,br,32,Male,4,Smart TV,Basic,Brazil
1938,1,mx,45,Female,1,Smartphone,Standard,Mexico
1939,1,es,43,Female,2,Tablet,Standard,Spain
1940,0,it,35,Male,2,Tablet,Basic,Italy
1941,2,es,29,Female,4,Smart TV,Premium,Spain
1942,0,es,33,Female,4,Smart TV,Basic,Spain
1943,1,us,49,Male,4,Smart TV,Standard,United States
1944,2,ca,27,Male,2,Tablet,Premium,Canada
1945,0,us,39,Female,4,Smart TV,Basic,United States
1946,0,us,34,Female,4,Smart TV,Basic,United States
1947,0,ca,39,Male,1,Smartphone,Basic,Canada
1948,1,gb,39,Female,3,Laptop,Standard,United Kingdom
1949,2,au,39,Female,4,Smart TV,Premium,Australia
1950,0,de,40,Female,3,Laptop,Basic,Germany
1951,0,fr,40,Male,2,Tablet,Basic,France
1952,2,br,31,Male,1,Smartphone,Premium,Brazil
1953,1,mx,47,Male,1,Smartphone,Standard,Mexico
1954,1,es,43,Male,3,Laptop,Standard,Spain
1955,0,it,34,Male,1,Smartphone,Basic,Italy
1956,2,es,30,Female,2,Tablet,Premium,Spain
1957,1,es,33,Female,1,Smartphone,Standard,Spain
1958,0,us,29,Male,2,Tablet,Basic,United States
1959,1,ca,35,Female,1,Smartphone,Standard,Canada
1960,2,us,41,Female,3,Laptop,Premium,United States
1961,0,us,34,Female,1,Smartphone,Basic,United States
1962,2,ca,28,Female,2,Tablet,Premium,Canada
1963,1,gb,31,Male,4,Smart TV,Standard,United Kingdom
1964,0,au,29,Male,4,Smart TV,Basic,Australia
1965,1,de,44,Female,2,Tablet,Standard,Germany
1966,2,fr,44,Female,2,Tablet,Premium,France
1967,0,br,29,Male,3,Laptop,Basic,Brazil
1968,1,mx,32,Female,2,Tablet,Standard,Mexico
1969,2,es,31,Male,1,Smartphone,Premium,Spain
1970,0,it,27,Male,3,Laptop,Basic,Italy
1971,2,es,43,Female,3,Laptop,Premium,Spain
1972,0,es,48,Male,2,Tablet,Basic,Spain
1973,1,us,37,Female,2,Tablet,Standard,United States
1974,1,ca,42,Male,1,Smartphone,Standard,Canada
1975,0,us,40,Male,2,Tablet,Basic,United States
1976,2,us,37,Female,2,Tablet,Premium,United States
1977,0,ca,31,Male,1,Smartphone,Basic,Canada
1978,1,gb,30,Male,4,Smart TV,Standard,United Kingdom
1979,2,au,51,Female,1,Smartphone,Premium,Australia
1980,0,de,42,Female,3,Laptop,Basic,Germany
1981,2,fr,37,Female,1,Smartphone,Premium,France
1982,0,br,44,Female,1,Smartphone,Basic,Brazil
1983,1,mx,37,Male,2,Tablet,Standard,Mexico
1984,1,es,44,Male,1,Smartphone,Standard,Spain
1985,0,it,40,Male,2,Tablet,Basic,Italy
1986,2,es,27,Male,4,Smart TV,Premium,Spain
1987,0,es,31,Male,4,Smart TV,Basic,Spain
1988,1,us,39,Female,1,Smartphone,Standard,United States
1989,2,ca,47,Female,2,Tablet,Premium,Canada
1990,0,us,30,Male,4,Smart TV,Basic,United States
1991,2,us,35,Male,3,Laptop,Premium,United States
1992,0,ca,39,Male,1,Smartphone,Basic,Canada
1993,1,gb,29,Female,2,Tablet,Standard,United Kingdom
1994,1,au,28,Male,3,Laptop,Standard,Australia
1995,0,de,39,Male,2,Tablet,Basic,Germany
1996,2,fr,34,Male,4,Smart TV,Premium,France
1997,0,br,47,Male,4,Smart TV,Basic,Brazil
1998,1,mx,47,Female,4,Smart TV,Standard,Mexico
1999,2,es,46,Male,4,Smart TV,Premium,Spain
2000,0,it,31,Male,4,Smart TV,Basic,Italy
2001,2,es,41,Female,4,Smart TV,Premium,Spain
2002,0,es,30,Female,1,Smartphone,Basic,Spain
2003,1,us,41,Male,2,Tablet,Standard,United States
2004,1,ca,48,Female,3,Laptop,Standard,Canada
2005,0,us,35,Female,3,Laptop,Basic,United States
2006,2,us,41,Female,3,Laptop,Premium,United States
2007,0,ca,39,Female,4,Smart TV,Basic,Canada
2008,1,gb,45,Male,3,Laptop,Standard,United Kingdom
2009,2,au,41,Male,3,Laptop,Premium,Australia
2010,0,de,28,Male,3,Laptop,Basic,Germany
2011,2,fr,28,Female,2,Tablet,Premium,France
2012,0,br,48,Male,4,Smart TV,Basic,Brazil
2013,1,mx,40,Female,4,Smart TV,Standard,Mexico
2014,1,es,39,Male,4,Smart TV,Standard,Spain
2015,0,it,27,Male,1,Smartphone,Basic,Italy
2016,2,es,32,Female,4,Smart TV,Premium,Spain
2017,0,es,38,Male,3,Laptop,Basic,Spain
2018,1,us,41,Female,3,Laptop,Standard,United States
2019,2,ca,32,Female,3,Laptop,Premium,Canada
2020,0,us,37,Male,2,Tablet,Basic,United States
2021,0,us,50,Female,3,Laptop,Basic,United States
2022,0,ca,48,Female,3,Laptop,Basic,Canada
2023,1,gb,37,Male,2,Tablet,Standard,United Kingdom
2024,2,au,46,Female,3,Laptop,Premium,Australia
2025,0,de,46,Male,3,Laptop,Basic,Germany
2026,0,fr,39,Male,4,Smart TV,Basic,France
2027,2,br,42,Female,4,Smart TV,Premium,Brazil
2028,1,mx,41,Female,1,Smartphone,Standard,Mexico
2029,1,es,28,Male,4,Smart TV,Standard,Spain
2030,0,it,43,Male,2,Tablet,Basic,Italy
2031,2,es,45,Female,4,Smart TV,Premium,Spain
2032,1,es,45,Male,4,Smart TV,Standard,Spain
2033,0,us,48,Male,1,Smartphone,Basic,United States
